БЕ,Наименование дочернего Общества,Адрес склада,Дата поступления,Классы МТР,Наименование класса,Подклассы МТР,Наименование подкласса,КСМ (код материала),Наименование материала,БЕИ (единица измерения),Количество,Плановая рентабельность,Стоимость запасов,Цена запаса
1746,"ООО ""РН-Уватнефтегаз""","Кальчинское нефтегазоконденсатное месторождение, Тюменская область,  Россия",21.06.2021,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1059585,Брус-2-хвойный-100Х100,КубичМетр," 7.920"," 0.043",6808.203072,"19 991.20 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",26.01.2017,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1047320,Доска-2-хвойная-25х150,КубичМетр," 0.200"," 0.043",8.502476," 988.66 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",06.12.2019,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1047320,Доска-2-хвойная-25х150,КубичМетр," 4.180"," 0.043",210.1843612,"1 169.38 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",05.08.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1059585,Брус-2-хвойный-100Х100,КубичМетр," 10.420"," 0.043",5544.231712,"12 373.86 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",12.11.2020,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1059585,Брус-2-хвойный-100Х100,КубичМетр," 25.080"," 0.043",18453.629,"17 111.41 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",01.12.2019,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1059585,Брус-2-хвойный-100Х100,КубичМетр," 10.820"," 0.043",12366.22929,"26 579.18 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",23.06.2023,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1168375,Доска-3-хвойная-50х100,КубичМетр," 10.000"," 0.043",510.4573,"1 187.11 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",17.01.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1168375,Доска-3-хвойная-50х100,КубичМетр," 10.000"," 0.043",539.951,"1 255.70 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",05.12.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1168375,Доска-3-хвойная-50х100,КубичМетр," 5.200"," 0.043",222.88448," 996.80 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",15.03.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1527694,Брус-2-сосна-150х150,КубичМетр," 1.860"," 0.043",2106.822763,"26 341.87 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",20.05.2018,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1527694,Брус-2-сосна-150х150,КубичМетр," 9.340"," 0.043",6656.887646,"16 575.09 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",18.01.2018,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1047320,Доска-2-хвойная-25х150,КубичМетр," 27.520"," 0.043",1185.466381,"1 001.78 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",24.02.2024,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1168375,Доска-3-хвойная-50х100,КубичМетр," 1.180"," 0.043",51.6517978,"1 017.97 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",22.09.2015,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1168375,Доска-3-хвойная-50х100,КубичМетр," 2.900"," 0.043",134.961563,"1 082.29 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",19.03.2024,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1168375,Доска-3-хвойная-50х100,КубичМетр," 4.410"," 0.043",212.9260455,"1 122.85 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",02.08.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1047320,Доска-2-хвойная-25х150,КубичМетр," 10.500"," 0.043",520.286025,"1 152.35 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",27.08.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1059585,Брус-2-хвойный-100Х100,КубичМетр," 9.500"," 0.043",5978.744725,"14 635.85 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",14.09.2020,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1059585,Брус-2-хвойный-100Х100,КубичМетр," 10.000"," 0.043",13445.0981,"31 267.67 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",08.03.2015,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1168375,Доска-3-хвойная-50х100,КубичМетр," 8.060"," 0.043",425.6626244,"1 228.18 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",08.08.2021,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1168375,Доска-3-хвойная-50х100,КубичМетр," 0.850"," 0.043",43.1790735,"1 181.37 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",15.06.2018,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1527694,Брус-2-сосна-150х150,КубичМетр," 14.450"," 0.043",17939.66691,"28 872.08 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",04.07.2018,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1047320,Доска-2-хвойная-25х150,КубичМетр," 5.000"," 0.043",226.1069,"1 051.66 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",31.12.2019,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1059585,Брус-2-хвойный-100Х100,КубичМетр," 8.000"," 0.043",5165.11528,"15 014.87 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",15.10.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1168375,Доска-3-хвойная-50х100,КубичМетр," 5.000"," 0.043",220.3879,"1 025.06 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",04.01.2018,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1527694,Брус-2-сосна-150х150,КубичМетр," 20.000"," 0.043",15365.7576,"17 867.16 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",19.09.2023,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1168375,Доска-3-хвойная-50х100,КубичМетр," 12.100"," 0.043",647.612207,"1 244.69 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",06.01.2020,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1047320,Доска-2-хвойная-25х150,КубичМетр," 17.800"," 0.043",814.699414,"1 064.41 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",09.03.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1056129,Доска-2-хвойная-50х150,КубичМетр," 0.280"," 0.043",15.0031644,"1 246.11 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",23.12.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1059585,Брус-2-хвойный-100Х100,КубичМетр," 7.000"," 0.043",8210.12717,"27 276.17 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",05.09.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1168375,Доска-3-хвойная-50х100,КубичМетр," 18.550"," 0.043",748.8417965," 938.81 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",10.01.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1168375,Доска-3-хвойная-50х100,КубичМетр," 4.410"," 0.043",228.7999728,"1 206.56 "
1746,"ООО ""РН-Уватнефтегаз""","посёлок Туртас, Уватский муниципальный округ, Школьная улица, Тюменская область, Россия",20.01.2023,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1527694,Брус-2-сосна-150х150,КубичМетр," 1.210"," 0.043",1302.267195,"25 029.16 "
1770,"АО ""Оренбургнефть""","Курманаевка, Оренбургская область, Россия",04.06.2025,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1023494,Брус-1-хвойный-100х100,КубичМетр," 18.700"," 0.045",11153.87213,"13 254.75 "
1770,"АО ""Оренбургнефть""","Курманаевка, Оренбургская область, Россия",29.03.2025,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1023496,Брус 150Х150мм,КубичМетр," 6.000"," 0.045",5000.4648,"18 520.24 "
1770,"АО ""Оренбургнефть""","Курманаевка, Оренбургская область, Россия",15.05.2015,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1056130,Доска-1-хвойная-50х150,КубичМетр," 16.250"," 0.045",883.2915,"1 207.92 "
1770,"АО ""Оренбургнефть""","Курманаевка, Оренбургская область, Россия",04.11.2018,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1056130,Доска-1-хвойная-50х150,КубичМетр," 2.300"," 0.045",103.18743," 996.98 "
1770,"АО ""Оренбургнефть""","Междулесье, Оренбургская область, Россия",29.03.2017,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1023494,Брус-1-хвойный-100х100,КубичМетр," 1.000"," 0.045",1309.53375,"29 100.75 "
1770,"АО ""Оренбургнефть""","Междулесье, Оренбургская область, Россия",18.06.2017,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1056130,Доска-1-хвойная-50х150,КубичМетр," 1.000"," 0.045",43.0965," 957.70 "
1770,"АО ""Оренбургнефть""","Петровка, Оренбургская область, Россия",06.06.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1023494,Брус-1-хвойный-100х100,КубичМетр," 2.000"," 0.045",2607.5529,"28 972.81 "
1770,"АО ""Оренбургнефть""","Петровка, Оренбургская область, Россия",23.10.2019,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1056130,Доска-1-хвойная-50х150,КубичМетр," 2.000"," 0.045",114.0057,"1 266.73 "
1770,"АО ""Оренбургнефть""","Красногвардейский район, Село Донское, Оренбургская область, Россия",19.12.2015,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1023494,Брус-1-хвойный-100х100,КубичМетр," 2.760"," 0.045",1653.68574,"13 314.70 "
1770,"АО ""Оренбургнефть""","Красногвардейский район, Село Донское, Оренбургская область, Россия",23.11.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1023494,Брус-1-хвойный-100х100,КубичМетр," 17.000"," 0.045",12541.06575,"16 393.55 "
1770,"АО ""Оренбургнефть""","Красногвардейский район, Село Донское, Оренбургская область, Россия",13.04.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1056130,Доска-1-хвойная-50х150,КубичМетр," 0.610"," 0.045",35.4925755,"1 292.99 "
1770,"АО ""Оренбургнефть""","Красногвардейский район, Село Донское, Оренбургская область, Россия",08.10.2015,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1056130,Доска-1-хвойная-50х150,КубичМетр," 6.600"," 0.045",333.48051,"1 122.83 "
1770,"АО ""Оренбургнефть""","Красногвардейский район, Село Донское, Оренбургская область, Россия",10.03.2025,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1056130,Доска-1-хвойная-50х150,КубичМетр," 26.000"," 0.045",1409.6628,"1 204.84 "
1770,"АО ""Оренбургнефть""","Междулесье, Оренбургская область, Россия",03.12.2023,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1023494,Брус-1-хвойный-100х100,КубичМетр," 2.000"," 0.045",1159.9011,"12 887.79 "
1770,"АО ""Оренбургнефть""","Междулесье, Оренбургская область, Россия",22.11.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1056130,Доска-1-хвойная-50х150,КубичМетр," 3.000"," 0.045",142.0227,"1 052.02 "
1770,"АО ""Оренбургнефть""","Петровка, Оренбургская область, Россия",20.07.2020,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1056130,Доска-1-хвойная-50х150,КубичМетр," 3.000"," 0.045",127.6614," 945.64 "
1770,"АО ""Оренбургнефть""","Междулесье, Оренбургская область, Россия",09.10.2024,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1023494,Брус-1-хвойный-100х100,КубичМетр," 4.500"," 0.045",3576.5226,"17 661.84 "
1770,"АО ""Оренбургнефть""","Междулесье, Оренбургская область, Россия",11.01.2020,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1056130,Доска-1-хвойная-50х150,КубичМетр," 3.000"," 0.045",146.15505,"1 082.63 "
1770,"АО ""Оренбургнефть""","Междулесье, Оренбургская область, Россия",08.12.2015,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1056130,Доска-1-хвойная-50х150,КубичМетр," 1.500"," 0.045",62.27955," 922.66 "
1770,"АО ""Оренбургнефть""","Петровка, Оренбургская область, Россия",04.11.2024,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1056130,Доска-1-хвойная-50х150,КубичМетр," 2.000"," 0.045",94.869,"1 054.10 "
1781,"АО ""Рязанская НПК""","Рязань, ул. Южный промузел 8, Рязанская область, Россия",28.01.2021,20,Подшипники,20-980400,Втулки к подшипникам,10451630,Втулка закрепительная H312 ZWZ,Штука," 2.000"," 0.040",184.6168,"2 307.71 "
1781,"АО ""Рязанская НПК""","Рязань, ул. Южный промузел 8, Рязанская область, Россия",04.07.2015,20,Подшипники,20-980400,Втулки к подшипникам,10451642,Втулка закрепительная H322 ZWZ,Штука," 2.000"," 0.040",161.7464,"2 021.83 "
1781,"АО ""Рязанская НПК""","Рязань, ул. Южный промузел 8, Рязанская область, Россия",15.07.2020,20,Подшипники,20-980400,Втулки к подшипникам,10451630,Втулка закрепительная H312 ZWZ,Штука," 8.000"," 0.040",585.7088,"1 830.34 "
1781,"АО ""Рязанская НПК""","Рязань, ул. Южный промузел 8, Рязанская область, Россия",04.03.2020,20,Подшипники,20-980400,Втулки к подшипникам,1703377,Втулка закрепительная Н2313 SKF,Штука," 4.000"," 0.040",479.992,"2 999.95 "
1781,"АО ""Рязанская НПК""","Рязань, ул. Южный промузел 8, Рязанская область, Россия",21.02.2019,20,Подшипники,20-980400,Втулки к подшипникам,1703377,Втулка закрепительная Н2313 SKF,Штука," 12.000"," 0.040",1297.44,"2 703.00 "
1781,"АО ""Рязанская НПК""","Рязань, ул. Южный промузел 8, Рязанская область, Россия",25.11.2021,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1023494,Брус-1-хвойный-100х100,КубичМетр," 18.000"," 0.040",21780.4104,"30 250.57 "
1808,РН-Смазочные материалы,"Рязань, Район Южный Промузел, Рязанская область, Россия",24.06.2019,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1059585,Брус-2-хвойный-100Х100,КубичМетр," 12.000"," 0.055",19326.6282,"29 282.77 "
1808,РН-Смазочные материалы,"Рязань, Район Южный Промузел, Рязанская область, Россия",23.01.2018,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1191449,Доска-2-береза-40 (необрезная),КубичМетр," 10.000"," 0.055",559.834,"1 017.88 "
1808,РН-Смазочные материалы,"Рязань, Район Южный Промузел, Рязанская область, Россия",02.04.2015,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1038425,Доска-2-хвойная-40х150,КубичМетр," 24.000"," 0.055",1687.4484,"1 278.37 "
1808,РН-Смазочные материалы,"Рязань, Район Южный Промузел, Рязанская область, Россия",14.04.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1309666,Доска-1-хвойная-20х150,КубичМетр," 24.000"," 0.055",1449.1884,"1 097.87 "
1808,РН-Смазочные материалы,"Рязань, Район Южный Промузел, Рязанская область, Россия",18.01.2025,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1510331,Доска-2-хвойная-20 (необрезная),КубичМетр," 10.000"," 0.055",652.608,"1 186.56 "
1B64,"ООО ""Соровскнефть""","посёлок Кедровый, Сургут, Ханты-Мансийский автономный округ ",08.05.2020,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1438771,Доска-1-хвойная-50х100,КубичМетр," 2.000"," 0.043",77.5591," 901.85 "
1B64,"ООО ""Соровскнефть""","посёлок Кедровый, Сургут, Ханты-Мансийский автономный округ ",17.03.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1023494,Брус-1-хвойный-100х100,КубичМетр," 1.000"," 0.043",1171.85234,"27 252.38 "
1B64,"ООО ""Соровскнефть""","посёлок Кедровый, Сургут, Ханты-Мансийский автономный округ ",26.10.2017,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1980928,Доска-1-хвойная-50х150х6000мм,Штука," 30.000"," 0.043",1396.1541,"1 082.29 "
1B64,"ООО ""Соровскнефть""","посёлок Кедровый, Сургут, Ханты-Мансийский автономный округ ",05.06.2020,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1438771,Доска-1-хвойная-50х100,КубичМетр," 8.000"," 0.043",379.01232,"1 101.78 "
1B64,"ООО ""Соровскнефть""","посёлок Кедровый, Сургут, Ханты-Мансийский автономный округ ",15.06.2017,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1438771,Доска-1-хвойная-50х100,КубичМетр," 6.000"," 0.043",266.80038,"1 034.11 "
1B66,"ПАО ""Уфаоргсинтез""","Уфа, Бирский тракт 2к5, Республика Башкортостан, Россия",15.07.2021,01,Трубы металлические,01-010100,Трубы б/ш н/п и общ. назнач. ф8,2285865,Труба б/ш х/д к/ст 8х1 08Х12Н10Т,Тонна," 0.005"," 0.046",34.8648927,"151 586.49 "
1B66,"ПАО ""Уфаоргсинтез""","Уфа, Бирский тракт 2к5, Республика Башкортостан, Россия",24.04.2025,20,Подшипники,20-980400,Втулки к подшипникам,10015903,Втулка H310 SKF,Штука," 11.000"," 0.046",896.379,"1 771.50 "
1B66,"ПАО ""Уфаоргсинтез""","Уфа, Бирский тракт 2к5, Республика Башкортостан, Россия",02.12.2015,20,Подшипники,20-980400,Втулки к подшипникам,2312641,Втулка В28 УХЛ3,Штука," 53.000"," 0.046",4090.91524,"1 677.98 "
1B66,"ПАО ""Уфаоргсинтез""","Уфа, Бирский тракт 2к5, Республика Башкортостан, Россия",22.09.2022,20,Подшипники,20-980400,Втулки к подшипникам,2312641,Втулка В28 УХЛ3,Штука," 12.000"," 0.046",1465.59864,"2 655.07 "
1B66,"ПАО ""Уфаоргсинтез""","Уфа, Бирский тракт 2к5, Республика Башкортостан, Россия",06.08.2015,20,Подшипники,20-980400,Втулки к подшипникам,2312640,Втулка В22 УХЛ1,Штука," 283.000"," 0.046",21374.64474,"1 641.93 "
1B66,"ПАО ""Уфаоргсинтез""","Уфа, Бирский тракт 2к5, Республика Башкортостан, Россия",13.11.2017,20,Подшипники,20-980400,Втулки к подшипникам,10537440,Втулка H2319 EBC,Штука," 1.000"," 0.046",126.89882,"2 758.67 "
1B66,"ПАО ""Уфаоргсинтез""","Уфа, Бирский тракт 2к5, Республика Башкортостан, Россия",23.08.2017,20,Подшипники,20-980400,Втулки к подшипникам,2312642,Втулка В22 УХЛ3,Штука," 362.000"," 0.046",29492.3572,"1 771.10 "
1B66,"ПАО ""Уфаоргсинтез""","Уфа, Бирский тракт 2к5, Республика Башкортостан, Россия",15.05.2025,11,Продукция кабельная,11-050800,Провода и кабели установочные,1119879,"Кабель ТПВБбГ 7х8х1,6",м,2 000.000," 0.046",630793.4,"6 856.45 "
1B66,"ПАО ""Уфаоргсинтез""","Уфа, Бирский тракт 2к5, Республика Башкортостан, Россия",26.02.2015,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1057421,Доска-2-хвойная-30 (необрезная),КубичМетр," 1.125"," 0.046",64.3733775,"1 243.93 "
1B66,"ПАО ""Уфаоргсинтез""","Уфа, Бирский тракт 2к5, Республика Башкортостан, Россия",04.11.2020,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,2497523,Доска-2-хвойная-50 (необрезная),КубичМетр," 3.000"," 0.046",150.834,"1 093.00 "
1B66,"ПАО ""Уфаоргсинтез""","Уфа, Бирский тракт 2к5, Республика Башкортостан, Россия",30.04.2017,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10145661,Доска-3-береза-40х150 (обрезная),КубичМетр," 1.000"," 0.046",50.19244,"1 091.14 "
1B66,"ПАО ""Уфаоргсинтез""","Уфа, Бирский тракт 2к5, Республика Башкортостан, Россия",04.06.2021,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10145661,Доска-3-береза-40х150 (обрезная),КубичМетр," 1.150"," 0.046",51.777462," 978.78 "
1B66,"ПАО ""Уфаоргсинтез""","Уфа, Бирский тракт 2к5, Республика Башкортостан, Россия",12.02.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1070501,Брус-2-хвойный-150х200,КубичМетр," 1.640"," 0.046",2061.470422,"27 325.96 "
1B66,"ПАО ""Уфаоргсинтез""","Уфа, Бирский тракт 2к5, Республика Башкортостан, Россия",06.10.2018,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1732745,Брус-2-хвойный-150х150,КубичМетр," 2.000"," 0.046",1025.43476,"11 146.03 "
1B66,"ПАО ""Уфаоргсинтез""","Уфа, Бирский тракт 2к5, Республика Башкортостан, Россия",23.03.2024,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1057421,Доска-2-хвойная-30 (необрезная),КубичМетр," 2.000"," 0.046",85.19476," 926.03 "
1B66,"ПАО ""Уфаоргсинтез""","Уфа, Бирский тракт 2к5, Республика Башкортостан, Россия",09.08.2015,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,2497523,Доска-2-хвойная-50 (необрезная),КубичМетр," 39.194"," 0.046",1738.271145," 964.14 "
1B66,"ПАО ""Уфаоргсинтез""","Уфа, Бирский тракт 2к5, Республика Башкортостан, Россия",19.06.2020,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10145661,Доска-3-береза-40х150 (обрезная),КубичМетр," 6.100"," 0.046",325.01898,"1 158.30 "
1B66,"ПАО ""Уфаоргсинтез""","Уфа, Бирский тракт 2к5, Республика Башкортостан, Россия",04.08.2018,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10145661,Доска-3-береза-40х150 (обрезная),КубичМетр," 7.000"," 0.046",364.23996,"1 131.18 "
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",28.02.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1070488,Брус-1-хвойный-100Х150,КубичМетр," 0.467"," 0.043",221.0651023,"11 008.67 "
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",25.06.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1041052,Доска-1-хвойная-30х150,КубичМетр," 10.000"," 0.043",411.8196," 957.72 "
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",25.04.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1251770,Брус-1-хвойный-100Х200,КубичМетр," 4.000"," 0.043",4136.25256,"24 047.98 "
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",04.09.2017,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1041059,Брус-1-хвойный-50х50,КубичМетр," 1.164"," 0.043",810.1702016,"16 186.57 "
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",24.06.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1095686,Брус-1-хвойный-50Х150,КубичМетр," 2.520"," 0.043",1412.968889,"13 039.58 "
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",15.12.2021,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10308686,Брусок-1-хвойный-20х40мм 3м,Штука," 3.000"," 0.043",135.66414,"1 051.66 "
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",07.03.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,2505231,Доска-3-хвойная-40х130 6000мм,Штука," 3.000"," 0.043",140.86929,"1 092.01 "
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",14.11.2015,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10294527,Доска-1-хвойная-50х100 (6000мм),Штука," 17.000"," 0.043",749.31886,"1 025.06 "
